ID_Fakta_Trans,ID_Waktu,ID_Akun,ID_Unit,ID_Vendor,ID_Sumber,ID_Transaksi_OT,Nilai_Debit,Nilai_Kredit
7494,244,244,244,VN00244,244,TRX07494,798782732.52,0.0
7495,245,245,245,VN00245,245,TRX07495,0.0,778393397.34
7496,246,246,246,VN00246,246,TRX07496,366796885.35,0.0
7497,247,247,247,VN00247,247,TRX07497,621176472.09,0.0
7498,248,248,248,VN00248,248,TRX07498,409140705.94,0.0
7499,249,249,249,VN00249,249,TRX07499,728467767.06,0.0
7500,250,250,250,VN00250,250,TRX07500,543773233.34,0.0
7501,1,1,1,VN00001,1,TRX07501,740076407.3,0.0
7502,2,2,2,VN00002,2,TRX07502,0.0,500290775.97
7503,3,3,3,VN00003,3,TRX07503,507521178.0,0.0
7504,4,4,4,VN00004,4,TRX07504,0.0,300934232.31
7505,5,5,5,VN00005,5,TRX07505,171039574.22,0.0
7506,6,6,6,VN00006,6,TRX07506,372649210.83,0.0
7507,7,7,7,VN00007,7,TRX07507,0.0,606779830.22
7508,8,8,8,VN00008,8,TRX07508,17381052.52,0.0
7509,9,9,9,VN00009,9,TRX07509,0.0,436245404.27
7510,10,10,10,VN00010,10,TRX07510,0.0,689651276.58
7511,11,11,11,VN00011,11,TRX07511,0.0,858148322.47
7512,12,12,12,VN00012,12,TRX07512,117803211.96,0.0
7513,13,13,13,VN00013,13,TRX07513,0.0,814047460.3
7514,14,14,14,VN00014,14,TRX07514,0.0,608070902.91
7515,15,15,15,VN00015,15,TRX07515,423387956.08,0.0
7516,16,16,16,VN00016,16,TRX07516,0.0,268273651.23
7517,17,17,17,VN00017,17,TRX07517,0.0,616208513.39
7518,18,18,18,VN00018,18,TRX07518,85785504.39,0.0
7519,19,19,19,VN00019,19,TRX07519,0.0,51253310.23
7520,20,20,20,VN00020,20,TRX07520,0.0,104030729.27
7521,21,21,21,VN00021,21,TRX07521,720041422.38,0.0
7522,22,22,22,VN00022,22,TRX07522,977121462.1,0.0
7523,23,23,23,VN00023,23,TRX07523,620983124.91,0.0
7524,24,24,24,VN00024,24,TRX07524,0.0,575373365.93
7525,25,25,25,VN00025,25,TRX07525,51915626.82,0.0
7526,26,26,26,VN00026,26,TRX07526,0.0,862158514.06
7527,27,27,27,VN00027,27,TRX07527,0.0,533065262.7
7528,28,28,28,VN00028,28,TRX07528,120426114.44,0.0
7529,29,29,29,VN00029,29,TRX07529,907461245.4,0.0
7530,30,30,30,VN00030,30,TRX07530,458274268.83,0.0
7531,31,31,31,VN00031,31,TRX07531,0.0,677370276.96
7532,32,32,32,VN00032,32,TRX07532,758847494.63,0.0
7533,33,33,33,VN00033,33,TRX07533,598467736.44,0.0
7534,34,34,34,VN00034,34,TRX07534,0.0,781487883.87
7535,35,35,35,VN00035,35,TRX07535,90044232.53,0.0
7536,36,36,36,VN00036,36,TRX07536,475007671.11,0.0
7537,37,37,37,VN00037,37,TRX07537,0.0,327703681.28
7538,38,38,38,VN00038,38,TRX07538,0.0,303280204.09
7539,39,39,39,VN00039,39,TRX07539,793630419.59,0.0
7540,40,40,40,VN00040,40,TRX07540,0.0,38481168.66
7541,41,41,41,VN00041,41,TRX07541,259629571.47,0.0
7542,42,42,42,VN00042,42,TRX07542,0.0,200900187.31
7543,43,43,43,VN00043,43,TRX07543,747738377.39,0.0
7544,44,44,44,VN00044,44,TRX07544,0.0,88346366.49
7545,45,45,45,VN00045,45,TRX07545,149084788.43,0.0
7546,46,46,46,VN00046,46,TRX07546,0.0,756498277.87
7547,47,47,47,VN00047,47,TRX07547,0.0,221573313.62
7548,48,48,48,VN00048,48,TRX07548,0.0,682154510.27
7549,49,49,49,VN00049,49,TRX07549,0.0,396792897.52
7550,50,50,50,VN00050,50,TRX07550,415734948.78,0.0
7551,51,51,51,VN00051,51,TRX07551,191670747.66,0.0
7552,52,52,52,VN00052,52,TRX07552,494477282.82,0.0
7553,53,53,53,VN00053,53,TRX07553,580189147.01,0.0
7554,54,54,54,VN00054,54,TRX07554,0.0,285842296.4
7555,55,55,55,VN00055,55,TRX07555,0.0,71554642.55
7556,56,56,56,VN00056,56,TRX07556,0.0,242172833.71
7557,57,57,57,VN00057,57,TRX07557,0.0,136118633.13
7558,58,58,58,VN00058,58,TRX07558,0.0,455235066.94
7559,59,59,59,VN00059,59,TRX07559,0.0,593564918.9
7560,60,60,60,VN00060,60,TRX07560,189396086.26,0.0
7561,61,61,61,VN00061,61,TRX07561,436440282.98,0.0
7562,62,62,62,VN00062,62,TRX07562,0.0,974302661.87
7563,63,63,63,VN00063,63,TRX07563,0.0,164930376.27
7564,64,64,64,VN00064,64,TRX07564,37171716.95,0.0
7565,65,65,65,VN00065,65,TRX07565,0.0,593289218.71
7566,66,66,66,VN00066,66,TRX07566,0.0,971522509.77
7567,67,67,67,VN00067,67,TRX07567,491334324.17,0.0
7568,68,68,68,VN00068,68,TRX07568,893669302.24,0.0
7569,69,69,69,VN00069,69,TRX07569,0.0,166853499.66
7570,70,70,70,VN00070,70,TRX07570,622702228.66,0.0
7571,71,71,71,VN00071,71,TRX07571,0.0,931791406.2
7572,72,72,72,VN00072,72,TRX07572,31410080.99,0.0
7573,73,73,73,VN00073,73,TRX07573,0.0,133344698.28
7574,74,74,74,VN00074,74,TRX07574,0.0,367972064.73
7575,75,75,75,VN00075,75,TRX07575,0.0,94618795.21
7576,76,76,76,VN00076,76,TRX07576,511033484.28,0.0
7577,77,77,77,VN00077,77,TRX07577,0.0,493780992.02
7578,78,78,78,VN00078,78,TRX07578,69060569.71,0.0
7579,79,79,79,VN00079,79,TRX07579,0.0,402150603.77
7580,80,80,80,VN00080,80,TRX07580,664786484.66,0.0
7581,81,81,81,VN00081,81,TRX07581,165211679.19,0.0
7582,82,82,82,VN00082,82,TRX07582,634332621.3,0.0
7583,83,83,83,VN00083,83,TRX07583,714714636.52,0.0
7584,84,84,84,VN00084,84,TRX07584,482323185.83,0.0
7585,85,85,85,VN00085,85,TRX07585,439146232.66,0.0
7586,86,86,86,VN00086,86,TRX07586,777879743.34,0.0
7587,87,87,87,VN00087,87,TRX07587,856753019.81,0.0
7588,88,88,88,VN00088,88,TRX07588,12347841.76,0.0
7589,89,89,89,VN00089,89,TRX07589,60882786.04,0.0
7590,90,90,90,VN00090,90,TRX07590,0.0,571113106.3
7591,91,91,91,VN00091,91,TRX07591,936668644.41,0.0
7592,92,92,92,VN00092,92,TRX07592,0.0,833387499.8
7593,93,93,93,VN00093,93,TRX07593,0.0,386609393.26
7594,94,94,94,VN00094,94,TRX07594,103010712.99,0.0
7595,95,95,95,VN00095,95,TRX07595,0.0,985333247.19
7596,96,96,96,VN00096,96,TRX07596,0.0,469933792.66
7597,97,97,97,VN00097,97,TRX07597,0.0,244010510.06
7598,98,98,98,VN00098,98,TRX07598,0.0,308310935.26
7599,99,99,99,VN00099,99,TRX07599,0.0,225293799.27
7600,100,100,100,VN00100,100,TRX07600,0.0,900722394.06
7601,101,101,101,VN00101,101,TRX07601,813103194.64,0.0
7602,102,102,102,VN00102,102,TRX07602,0.0,586902487.87
7603,103,103,103,VN00103,103,TRX07603,424486484.54,0.0
7604,104,104,104,VN00104,104,TRX07604,458938766.92,0.0
7605,105,105,105,VN00105,105,TRX07605,236933432.56,0.0
7606,106,106,106,VN00106,106,TRX07606,0.0,691259130.78
7607,107,107,107,VN00107,107,TRX07607,0.0,240553200.47
7608,108,108,108,VN00108,108,TRX07608,0.0,481371730.19
7609,109,109,109,VN00109,109,TRX07609,123216924.94,0.0
7610,110,110,110,VN00110,110,TRX07610,362625236.62,0.0
7611,111,111,111,VN00111,111,TRX07611,0.0,137781115.07
7612,112,112,112,VN00112,112,TRX07612,142554718.71,0.0
7613,113,113,113,VN00113,113,TRX07613,0.0,440946210.35
7614,114,114,114,VN00114,114,TRX07614,0.0,771095594.53
7615,115,115,115,VN00115,115,TRX07615,0.0,421965064.74
7616,116,116,116,VN00116,116,TRX07616,0.0,908446877.21
7617,117,117,117,VN00117,117,TRX07617,0.0,447451073.71
7618,118,118,118,VN00118,118,TRX07618,0.0,141370408.2
7619,119,119,119,VN00119,119,TRX07619,0.0,210444959.76
7620,120,120,120,VN00120,120,TRX07620,460251142.97,0.0
7621,121,121,121,VN00121,121,TRX07621,0.0,737256771.02
7622,122,122,122,VN00122,122,TRX07622,0.0,655846516.7
7623,123,123,123,VN00123,123,TRX07623,891219068.67,0.0
7624,124,124,124,VN00124,124,TRX07624,0.0,490990691.69
7625,125,125,125,VN00125,125,TRX07625,0.0,556020322.39
7626,126,126,126,VN00126,126,TRX07626,0.0,187625187.54
7627,127,127,127,VN00127,127,TRX07627,0.0,813734954.84
7628,128,128,128,VN00128,128,TRX07628,318866739.96,0.0
7629,129,129,129,VN00129,129,TRX07629,638559935.66,0.0
7630,130,130,130,VN00130,130,TRX07630,0.0,271979259.44
7631,131,131,131,VN00131,131,TRX07631,0.0,578447697.08
7632,132,132,132,VN00132,132,TRX07632,0.0,717037818.37
7633,133,133,133,VN00133,133,TRX07633,142543780.37,0.0
7634,134,134,134,VN00134,134,TRX07634,850760604.26,0.0
7635,135,135,135,VN00135,135,TRX07635,90515055.5,0.0
7636,136,136,136,VN00136,136,TRX07636,0.0,137478350.46
7637,137,137,137,VN00137,137,TRX07637,0.0,104757925.24
7638,138,138,138,VN00138,138,TRX07638,0.0,308274787.06
7639,139,139,139,VN00139,139,TRX07639,568842643.51,0.0
7640,140,140,140,VN00140,140,TRX07640,804269325.61,0.0
7641,141,141,141,VN00141,141,TRX07641,971720491.83,0.0
7642,142,142,142,VN00142,142,TRX07642,823988457.41,0.0
7643,143,143,143,VN00143,143,TRX07643,221229525.25,0.0
7644,144,144,144,VN00144,144,TRX07644,213314391.5,0.0
7645,145,145,145,VN00145,145,TRX07645,0.0,792485276.48
7646,146,146,146,VN00146,146,TRX07646,857238367.82,0.0
7647,147,147,147,VN00147,147,TRX07647,668629034.01,0.0
7648,148,148,148,VN00148,148,TRX07648,421125717.31,0.0
7649,149,149,149,VN00149,149,TRX07649,0.0,13031704.48
7650,150,150,150,VN00150,150,TRX07650,0.0,909554276.82
7651,151,151,151,VN00151,151,TRX07651,0.0,113230025.16
7652,152,152,152,VN00152,152,TRX07652,6897151.04,0.0
7653,153,153,153,VN00153,153,TRX07653,0.0,500818355.04
7654,154,154,154,VN00154,154,TRX07654,803408246.91,0.0
7655,155,155,155,VN00155,155,TRX07655,0.0,947015127.63
7656,156,156,156,VN00156,156,TRX07656,836932730.64,0.0
7657,157,157,157,VN00157,157,TRX07657,0.0,235351633.99
7658,158,158,158,VN00158,158,TRX07658,0.0,315078342.1
7659,159,159,159,VN00159,159,TRX07659,174946387.67,0.0
7660,160,160,160,VN00160,160,TRX07660,42119680.71,0.0
7661,161,161,161,VN00161,161,TRX07661,815129024.1,0.0
7662,162,162,162,VN00162,162,TRX07662,0.0,6719773.61
7663,163,163,163,VN00163,163,TRX07663,0.0,627768037.42
7664,164,164,164,VN00164,164,TRX07664,0.0,168413154.18
7665,165,165,165,VN00165,165,TRX07665,0.0,641163864.35
7666,166,166,166,VN00166,166,TRX07666,0.0,522295943.76
7667,167,167,167,VN00167,167,TRX07667,154189483.56,0.0
7668,168,168,168,VN00168,168,TRX07668,741243649.71,0.0
7669,169,169,169,VN00169,169,TRX07669,0.0,842826725.92
7670,170,170,170,VN00170,170,TRX07670,483997349.54,0.0
7671,171,171,171,VN00171,171,TRX07671,0.0,76825568.85
7672,172,172,172,VN00172,172,TRX07672,0.0,897189640.02
7673,173,173,173,VN00173,173,TRX07673,0.0,999352571.97
7674,174,174,174,VN00174,174,TRX07674,318935554.52,0.0
7675,175,175,175,VN00175,175,TRX07675,0.0,766655723.14
7676,176,176,176,VN00176,176,TRX07676,34828478.64,0.0
7677,177,177,177,VN00177,177,TRX07677,0.0,490910952.14
7678,178,178,178,VN00178,178,TRX07678,646209350.36,0.0
7679,179,179,179,VN00179,179,TRX07679,0.0,451261390.88
7680,180,180,180,VN00180,180,TRX07680,39822484.19,0.0
7681,181,181,181,VN00181,181,TRX07681,929065481.95,0.0
7682,182,182,182,VN00182,182,TRX07682,452058898.61,0.0
7683,183,183,183,VN00183,183,TRX07683,575554423.59,0.0
7684,184,184,184,VN00184,184,TRX07684,385452270.18,0.0
7685,185,185,185,VN00185,185,TRX07685,0.0,45030049.76
7686,186,186,186,VN00186,186,TRX07686,0.0,64082196.96
7687,187,187,187,VN00187,187,TRX07687,495204643.45,0.0
7688,188,188,188,VN00188,188,TRX07688,896996507.96,0.0
7689,189,189,189,VN00189,189,TRX07689,0.0,772764006.25
7690,190,190,190,VN00190,190,TRX07690,0.0,442290708.67
7691,191,191,191,VN00191,191,TRX07691,0.0,847849243.97
7692,192,192,192,VN00192,192,TRX07692,625779243.1,0.0
7693,193,193,193,VN00193,193,TRX07693,0.0,205594020.39
7694,194,194,194,VN00194,194,TRX07694,868902274.78,0.0
7695,195,195,195,VN00195,195,TRX07695,0.0,747756220.41
7696,196,196,196,VN00196,196,TRX07696,456305791.18,0.0
7697,197,197,197,VN00197,197,TRX07697,590045737.73,0.0
7698,198,198,198,VN00198,198,TRX07698,543056279.42,0.0
7699,199,199,199,VN00199,199,TRX07699,605576779.36,0.0
7700,200,200,200,VN00200,200,TRX07700,0.0,614102107.3
7701,201,201,201,VN00201,201,TRX07701,0.0,202306802.01
7702,202,202,202,VN00202,202,TRX07702,0.0,702038493.21
7703,203,203,203,VN00203,203,TRX07703,0.0,120734618.81
7704,204,204,204,VN00204,204,TRX07704,547405209.62,0.0
7705,205,205,205,VN00205,205,TRX07705,0.0,975968798.44
7706,206,206,206,VN00206,206,TRX07706,0.0,449211591.58
7707,207,207,207,VN00207,207,TRX07707,837639332.38,0.0
7708,208,208,208,VN00208,208,TRX07708,673323189.99,0.0
7709,209,209,209,VN00209,209,TRX07709,0.0,187660538.84
7710,210,210,210,VN00210,210,TRX07710,301678772.8,0.0
7711,211,211,211,VN00211,211,TRX07711,891611891.5,0.0
7712,212,212,212,VN00212,212,TRX07712,415246847.06,0.0
7713,213,213,213,VN00213,213,TRX07713,953642080.28,0.0
7714,214,214,214,VN00214,214,TRX07714,0.0,904859122.59
7715,215,215,215,VN00215,215,TRX07715,0.0,867012268.6
7716,216,216,216,VN00216,216,TRX07716,726357095.24,0.0
7717,217,217,217,VN00217,217,TRX07717,111453603.68,0.0
7718,218,218,218,VN00218,218,TRX07718,0.0,633121221.35
7719,219,219,219,VN00219,219,TRX07719,0.0,847575961.22
7720,220,220,220,VN00220,220,TRX07720,0.0,672639667.21
7721,221,221,221,VN00221,221,TRX07721,834562627.76,0.0
7722,222,222,222,VN00222,222,TRX07722,191937629.64,0.0
7723,223,223,223,VN00223,223,TRX07723,467647274.96,0.0
7724,224,224,224,VN00224,224,TRX07724,0.0,18101433.19
7725,225,225,225,VN00225,225,TRX07725,634338393.04,0.0
7726,226,226,226,VN00226,226,TRX07726,703156296.89,0.0
7727,227,227,227,VN00227,227,TRX07727,0.0,649675377.78
7728,228,228,228,VN00228,228,TRX07728,734192489.5,0.0
7729,229,229,229,VN00229,229,TRX07729,0.0,723128990.35
7730,230,230,230,VN00230,230,TRX07730,0.0,866585788.76
7731,231,231,231,VN00231,231,TRX07731,730357551.69,0.0
7732,232,232,232,VN00232,232,TRX07732,0.0,666350681.32
7733,233,233,233,VN00233,233,TRX07733,208127142.43,0.0
7734,234,234,234,VN00234,234,TRX07734,0.0,283728830.67
7735,235,235,235,VN00235,235,TRX07735,0.0,588839959.76
7736,236,236,236,VN00236,236,TRX07736,0.0,915979864.18
7737,237,237,237,VN00237,237,TRX07737,935328696.77,0.0
7738,238,238,238,VN00238,238,TRX07738,0.0,331168250.08
7739,239,239,239,VN00239,239,TRX07739,405547322.24,0.0
7740,240,240,240,VN00240,240,TRX07740,702388306.17,0.0
7741,241,241,241,VN00241,241,TRX07741,0.0,779265716.99
7742,242,242,242,VN00242,242,TRX07742,0.0,228156696.55
7743,243,243,243,VN00243,243,TRX07743,557527382.1,0.0
7744,244,244,244,VN00244,244,TRX07744,144691929.07,0.0
7745,245,245,245,VN00245,245,TRX07745,412978560.26,0.0
7746,246,246,246,VN00246,246,TRX07746,0.0,487555725.76
7747,247,247,247,VN00247,247,TRX07747,802466719.09,0.0
7748,248,248,248,VN00248,248,TRX07748,939497794.99,0.0
7749,249,249,249,VN00249,249,TRX07749,0.0,829946810.35
7750,250,250,250,VN00250,250,TRX07750,0.0,758828857.49
7751,1,1,1,VN00001,1,TRX07751,0.0,683911125.16
7752,2,2,2,VN00002,2,TRX07752,0.0,426044681.97
7753,3,3,3,VN00003,3,TRX07753,266027036.88,0.0
7754,4,4,4,VN00004,4,TRX07754,0.0,711026059.26
7755,5,5,5,VN00005,5,TRX07755,0.0,176399581.86
7756,6,6,6,VN00006,6,TRX07756,0.0,691074352.81
7757,7,7,7,VN00007,7,TRX07757,0.0,187996420.2
7758,8,8,8,VN00008,8,TRX07758,145089432.36,0.0
7759,9,9,9,VN00009,9,TRX07759,0.0,518498472.99
7760,10,10,10,VN00010,10,TRX07760,0.0,418723927.63
7761,11,11,11,VN00011,11,TRX07761,358429962.88,0.0
7762,12,12,12,VN00012,12,TRX07762,383756552.78,0.0
7763,13,13,13,VN00013,13,TRX07763,806485757.65,0.0
7764,14,14,14,VN00014,14,TRX07764,0.0,474274915.06
7765,15,15,15,VN00015,15,TRX07765,522588322.65,0.0
7766,16,16,16,VN00016,16,TRX07766,810262755.0,0.0
7767,17,17,17,VN00017,17,TRX07767,0.0,105106577.69
7768,18,18,18,VN00018,18,TRX07768,366592046.45,0.0
7769,19,19,19,VN00019,19,TRX07769,0.0,147193905.65
7770,20,20,20,VN00020,20,TRX07770,0.0,769391075.66
7771,21,21,21,VN00021,21,TRX07771,286821647.23,0.0
7772,22,22,22,VN00022,22,TRX07772,0.0,599514681.7
7773,23,23,23,VN00023,23,TRX07773,0.0,776510409.87
7774,24,24,24,VN00024,24,TRX07774,0.0,497709001.12
7775,25,25,25,VN00025,25,TRX07775,32690684.41,0.0
7776,26,26,26,VN00026,26,TRX07776,47330571.06,0.0
7777,27,27,27,VN00027,27,TRX07777,262480201.72,0.0
7778,28,28,28,VN00028,28,TRX07778,566875035.04,0.0
7779,29,29,29,VN00029,29,TRX07779,443424808.58,0.0
7780,30,30,30,VN00030,30,TRX07780,450279137.76,0.0
7781,31,31,31,VN00031,31,TRX07781,0.0,362393728.15
7782,32,32,32,VN00032,32,TRX07782,0.0,532810336.37
7783,33,33,33,VN00033,33,TRX07783,929029342.57,0.0
7784,34,34,34,VN00034,34,TRX07784,0.0,416196605.81
7785,35,35,35,VN00035,35,TRX07785,847943148.55,0.0
7786,36,36,36,VN00036,36,TRX07786,0.0,678702707.19
7787,37,37,37,VN00037,37,TRX07787,0.0,791019177.58
7788,38,38,38,VN00038,38,TRX07788,0.0,208926261.37
7789,39,39,39,VN00039,39,TRX07789,0.0,622359054.53
7790,40,40,40,VN00040,40,TRX07790,371165407.07,0.0
7791,41,41,41,VN00041,41,TRX07791,0.0,322621204.19
7792,42,42,42,VN00042,42,TRX07792,595502033.45,0.0
7793,43,43,43,VN00043,43,TRX07793,401339496.05,0.0
7794,44,44,44,VN00044,44,TRX07794,101160238.33,0.0
7795,45,45,45,VN00045,45,TRX07795,354931602.54,0.0
7796,46,46,46,VN00046,46,TRX07796,568252507.46,0.0
7797,47,47,47,VN00047,47,TRX07797,850896960.05,0.0
7798,48,48,48,VN00048,48,TRX07798,416286030.14,0.0
7799,49,49,49,VN00049,49,TRX07799,0.0,728357854.56
7800,50,50,50,VN00050,50,TRX07800,846540969.39,0.0
7801,51,51,51,VN00051,51,TRX07801,449934822.08,0.0
7802,52,52,52,VN00052,52,TRX07802,910300799.5,0.0
7803,53,53,53,VN00053,53,TRX07803,0.0,969065256.21
7804,54,54,54,VN00054,54,TRX07804,0.0,84640053.89
7805,55,55,55,VN00055,55,TRX07805,0.0,994103926.55
7806,56,56,56,VN00056,56,TRX07806,790181899.15,0.0
7807,57,57,57,VN00057,57,TRX07807,740950394.55,0.0
7808,58,58,58,VN00058,58,TRX07808,938375149.01,0.0
7809,59,59,59,VN00059,59,TRX07809,0.0,617615472.07
7810,60,60,60,VN00060,60,TRX07810,949937289.32,0.0
7811,61,61,61,VN00061,61,TRX07811,217895467.09,0.0
7812,62,62,62,VN00062,62,TRX07812,0.0,708760917.48
7813,63,63,63,VN00063,63,TRX07813,0.0,137167780.51
7814,64,64,64,VN00064,64,TRX07814,0.0,931766560.84
7815,65,65,65,VN00065,65,TRX07815,320911905.58,0.0
7816,66,66,66,VN00066,66,TRX07816,597252279.6,0.0
7817,67,67,67,VN00067,67,TRX07817,111131996.81,0.0
7818,68,68,68,VN00068,68,TRX07818,0.0,903431694.06
7819,69,69,69,VN00069,69,TRX07819,0.0,424636294.72
7820,70,70,70,VN00070,70,TRX07820,138967640.42,0.0
7821,71,71,71,VN00071,71,TRX07821,0.0,666204505.38
7822,72,72,72,VN00072,72,TRX07822,0.0,766432162.03
7823,73,73,73,VN00073,73,TRX07823,877172832.52,0.0
7824,74,74,74,VN00074,74,TRX07824,278169010.2,0.0
7825,75,75,75,VN00075,75,TRX07825,0.0,946780194.38
7826,76,76,76,VN00076,76,TRX07826,281931896.7,0.0
7827,77,77,77,VN00077,77,TRX07827,35818368.09,0.0
7828,78,78,78,VN00078,78,TRX07828,0.0,129718674.71
7829,79,79,79,VN00079,79,TRX07829,87094818.81,0.0
7830,80,80,80,VN00080,80,TRX07830,17634415.93,0.0
7831,81,81,81,VN00081,81,TRX07831,753328120.8,0.0
7832,82,82,82,VN00082,82,TRX07832,0.0,321319853.57
7833,83,83,83,VN00083,83,TRX07833,342231646.42,0.0
7834,84,84,84,VN00084,84,TRX07834,489125.85,0.0
7835,85,85,85,VN00085,85,TRX07835,0.0,94263611.24
7836,86,86,86,VN00086,86,TRX07836,171067315.56,0.0
7837,87,87,87,VN00087,87,TRX07837,0.0,773231893.24
7838,88,88,88,VN00088,88,TRX07838,251996266.39,0.0
7839,89,89,89,VN00089,89,TRX07839,281144991.84,0.0
7840,90,90,90,VN00090,90,TRX07840,0.0,862255105.98
7841,91,91,91,VN00091,91,TRX07841,0.0,907642519.71
7842,92,92,92,VN00092,92,TRX07842,0.0,597139434.85
7843,93,93,93,VN00093,93,TRX07843,0.0,928919235.96
7844,94,94,94,VN00094,94,TRX07844,0.0,833826266.89
7845,95,95,95,VN00095,95,TRX07845,21829376.34,0.0
7846,96,96,96,VN00096,96,TRX07846,0.0,621404536.91
7847,97,97,97,VN00097,97,TRX07847,100575291.46,0.0
7848,98,98,98,VN00098,98,TRX07848,803290628.45,0.0
7849,99,99,99,VN00099,99,TRX07849,34287770.05,0.0
7850,100,100,100,VN00100,100,TRX07850,0.0,923650060.76
7851,101,101,101,VN00101,101,TRX07851,604420266.12,0.0
7852,102,102,102,VN00102,102,TRX07852,927503079.66,0.0
7853,103,103,103,VN00103,103,TRX07853,7708628.71,0.0
7854,104,104,104,VN00104,104,TRX07854,0.0,133620426.56
7855,105,105,105,VN00105,105,TRX07855,0.0,211530909.56
7856,106,106,106,VN00106,106,TRX07856,435172582.09,0.0
7857,107,107,107,VN00107,107,TRX07857,0.0,370469162.6
7858,108,108,108,VN00108,108,TRX07858,0.0,544896057.54
7859,109,109,109,VN00109,109,TRX07859,125274988.93,0.0
7860,110,110,110,VN00110,110,TRX07860,115637779.57,0.0
7861,111,111,111,VN00111,111,TRX07861,0.0,65771492.56
7862,112,112,112,VN00112,112,TRX07862,0.0,489099731.23
7863,113,113,113,VN00113,113,TRX07863,0.0,226961537.41
7864,114,114,114,VN00114,114,TRX07864,0.0,211349474.84
7865,115,115,115,VN00115,115,TRX07865,964851502.39,0.0
7866,116,116,116,VN00116,116,TRX07866,0.0,59796115.93
7867,117,117,117,VN00117,117,TRX07867,0.0,246988310.2
7868,118,118,118,VN00118,118,TRX07868,972668295.45,0.0
7869,119,119,119,VN00119,119,TRX07869,709717357.83,0.0
7870,120,120,120,VN00120,120,TRX07870,0.0,177540910.03
7871,121,121,121,VN00121,121,TRX07871,0.0,354925367.29
7872,122,122,122,VN00122,122,TRX07872,948169516.3,0.0
7873,123,123,123,VN00123,123,TRX07873,0.0,64510966.8
7874,124,124,124,VN00124,124,TRX07874,0.0,274188277.19
7875,125,125,125,VN00125,125,TRX07875,981388304.95,0.0
7876,126,126,126,VN00126,126,TRX07876,988642575.33,0.0
7877,127,127,127,VN00127,127,TRX07877,0.0,570231524.19
7878,128,128,128,VN00128,128,TRX07878,411327978.53,0.0
7879,129,129,129,VN00129,129,TRX07879,0.0,97797058.15
7880,130,130,130,VN00130,130,TRX07880,851212700.03,0.0
7881,131,131,131,VN00131,131,TRX07881,371755979.46,0.0
7882,132,132,132,VN00132,132,TRX07882,915989008.19,0.0
7883,133,133,133,VN00133,133,TRX07883,0.0,769357693.47
7884,134,134,134,VN00134,134,TRX07884,0.0,967049349.06
7885,135,135,135,VN00135,135,TRX07885,405607235.31,0.0
7886,136,136,136,VN00136,136,TRX07886,528077499.73,0.0
7887,137,137,137,VN00137,137,TRX07887,0.0,193976069.58
7888,138,138,138,VN00138,138,TRX07888,893776422.63,0.0
7889,139,139,139,VN00139,139,TRX07889,432533844.08,0.0
7890,140,140,140,VN00140,140,TRX07890,863997238.4,0.0
7891,141,141,141,VN00141,141,TRX07891,0.0,413107579.89
7892,142,142,142,VN00142,142,TRX07892,0.0,165813260.83
7893,143,143,143,VN00143,143,TRX07893,0.0,868486391.1
7894,144,144,144,VN00144,144,TRX07894,0.0,248260897.69
7895,145,145,145,VN00145,145,TRX07895,756548999.04,0.0
7896,146,146,146,VN00146,146,TRX07896,535230077.94,0.0
7897,147,147,147,VN00147,147,TRX07897,143800478.96,0.0
7898,148,148,148,VN00148,148,TRX07898,510891905.44,0.0
7899,149,149,149,VN00149,149,TRX07899,497397249.95,0.0
7900,150,150,150,VN00150,150,TRX07900,0.0,423354509.42
7901,151,151,151,VN00151,151,TRX07901,56468003.08,0.0
7902,152,152,152,VN00152,152,TRX07902,369253204.2,0.0
7903,153,153,153,VN00153,153,TRX07903,807201085.78,0.0
7904,154,154,154,VN00154,154,TRX07904,0.0,652454064.41
7905,155,155,155,VN00155,155,TRX07905,0.0,8372612.93
7906,156,156,156,VN00156,156,TRX07906,0.0,33769767.57
7907,157,157,157,VN00157,157,TRX07907,0.0,375025665.15
7908,158,158,158,VN00158,158,TRX07908,292475884.28,0.0
7909,159,159,159,VN00159,159,TRX07909,0.0,958042262.09
7910,160,160,160,VN00160,160,TRX07910,0.0,257805069.2
7911,161,161,161,VN00161,161,TRX07911,846010457.06,0.0
7912,162,162,162,VN00162,162,TRX07912,173228069.16,0.0
7913,163,163,163,VN00163,163,TRX07913,980550154.99,0.0
7914,164,164,164,VN00164,164,TRX07914,362460764.3,0.0
7915,165,165,165,VN00165,165,TRX07915,0.0,856371521.83
7916,166,166,166,VN00166,166,TRX07916,0.0,392974646.63
7917,167,167,167,VN00167,167,TRX07917,0.0,934362812.4
7918,168,168,168,VN00168,168,TRX07918,0.0,53926144.21
7919,169,169,169,VN00169,169,TRX07919,0.0,584046215.32
7920,170,170,170,VN00170,170,TRX07920,0.0,340856835.22
7921,171,171,171,VN00171,171,TRX07921,811476619.26,0.0
7922,172,172,172,VN00172,172,TRX07922,0.0,970462152.28
7923,173,173,173,VN00173,173,TRX07923,810441165.12,0.0
7924,174,174,174,VN00174,174,TRX07924,0.0,549950244.2
7925,175,175,175,VN00175,175,TRX07925,816130889.32,0.0
7926,176,176,176,VN00176,176,TRX07926,0.0,163842605.14
7927,177,177,177,VN00177,177,TRX07927,0.0,793224175.58
7928,178,178,178,VN00178,178,TRX07928,0.0,309953232.4
